img_id,label,dataset,max,min,mean,std,q01,q09,height,width
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0649-0001.jpeg,NORMAL,train,255,0,117.68219747821738,65.06011077180545,0.0,201.0,1005,1512
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0650-0001-0001.jpeg,NORMAL,train,255,0,110.2987840724396,65.83171109947638,0.0,194.0,1341,1682
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0650-0001-0002.jpeg,NORMAL,train,255,0,111.23543284737876,63.69332462208506,0.0,192.0,1356,1798
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0650-0001.jpeg,NORMAL,train,255,0,135.18548503925265,66.21178279413161,1.0,206.0,1159,1620
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0651-0001.jpeg,NORMAL,train,255,0,115.41952783296709,58.15124704685453,0.0,184.0,1012,1126
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0652-0001-0002.jpeg,NORMAL,train,255,0,130.98838021241014,65.1078151045497,8.0,209.0,1237,1512
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0652-0001.jpeg,NORMAL,train,255,0,91.32724792099792,56.63289298684841,0.0,161.0,1924,2480
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0654-0001.jpeg,NORMAL,train,255,0,146.3714234224957,58.374368485143755,48.0,210.0,1519,1790
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0655-0001.jpeg,NORMAL,train,255,0,120.00208063059112,68.30644756552061,0.0,204.0,1827,2134
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0656-0001-0001.jpeg,NORMAL,train,255,0,148.14811758879995,60.02956968268989,64.0,213.0,1966,2194
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0656-0001-0002.jpeg,NORMAL,train,255,0,114.02640909832118,67.87812418389159,0.0,199.0,1299,1624
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0656-0001.jpeg,NORMAL,train,255,0,129.68601197285136,65.29930892579719,1.0,204.0,1395,1504
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0657-0001.jpeg,NORMAL,train,255,0,126.85255859631461,60.73847706694687,20.0,195.0,1364,1608
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0658-0001.jpeg,NORMAL,train,255,0,137.51141742438898,66.32626629669863,28.0,213.0,1723,1800
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0659-0001.jpeg,NORMAL,train,255,0,121.58773373606928,61.9489231488834,0.0,190.0,1271,1566
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0660-0001-0001.jpeg,NORMAL,train,255,0,125.80230943967693,55.345936287804705,51.0,194.0,1132,1330
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0660-0001-0002.jpeg,NORMAL,train,255,0,104.38096786764243,67.3977536860053,0.0,192.0,1688,1654
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0660-0001.jpeg,NORMAL,train,255,0,123.54116713067687,60.2873796161248,40.0,201.0,1642,1680
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0661-0001.jpeg,NORMAL,train,255,0,114.50785366919916,58.631918516113174,15.0,188.0,1638,1754
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0662-0001.jpeg,NORMAL,train,255,0,126.51436936594125,68.00837905826262,0.0,205.0,1179,1538
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0663-0001.jpeg,NORMAL,train,255,0,119.06842432842022,58.110199696792854,33.0,188.0,931,1246
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0664-0001.jpeg,NORMAL,train,255,0,116.46867264008951,70.9185122027455,0.0,203.0,1603,2016
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0665-0001.jpeg,NORMAL,train,255,0,124.36294302294056,50.993675560429125,53.0,183.0,1179,1364
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0666-0001-0001.jpeg,NORMAL,train,255,0,124.61051703234448,67.25928521285763,0.0,205.0,1442,1748
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0666-0001-0002.jpeg,NORMAL,train,255,0,133.53206976118537,55.68555994218355,56.0,198.0,1306,1480
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0666-0001.jpeg,NORMAL,train,255,0,118.136553101005,65.55518773911592,6.0,195.0,2260,2418
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0667-0001.jpeg,NORMAL,train,255,0,119.7644612402964,62.00764589522249,20.0,198.0,1615,1754
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0668-0001.jpeg,NORMAL,train,255,0,127.32193423835238,67.38198668080109,0.0,204.0,1306,1596
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0669-0001.jpeg,NORMAL,train,255,0,112.72566371116271,61.894128588409615,0.0,187.0,1074,1458
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0670-0001.jpeg,NORMAL,train,255,0,120.52117048050332,64.94176617704032,0.0,195.0,2418,2434
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0671-0001.jpeg,NORMAL,train,255,0,116.9480262532822,62.5273879458054,0.0,188.0,1152,1608
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0672-0001.jpeg,NORMAL,train,255,0,116.56607485753221,59.646816773447426,34.0,189.0,1920,2018
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0673-0001.jpeg,NORMAL,train,255,0,134.8637447854281,50.15162646051845,70.0,195.0,1136,1364
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0674-0001.jpeg,NORMAL,train,255,0,119.29459931798806,57.832290153203964,21.0,184.0,1380,1870
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0675-0001.jpeg,NORMAL,train,255,0,122.20274054556332,58.24932219656961,19.0,185.0,1032,1218
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0676-0001.jpeg,NORMAL,train,255,0,119.4623799401669,60.694244044202264,1.0,189.0,1160,1752
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0677-0001.jpeg,NORMAL,train,255,0,135.93297745652507,65.831998025037,25.0,211.0,1202,1604
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0678-0001.jpeg,NORMAL,train,255,0,137.07077597100292,55.24556439097319,64.0,202.0,1611,1792
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0679-0001.jpeg,NORMAL,train,255,0,112.71781466408564,62.39156219330055,0.0,184.0,1151,1368
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0680-0001.jpeg,NORMAL,train,255,0,101.00471643202735,55.86356832859911,0.0,166.0,1078,1530
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0681-0001.jpeg,NORMAL,train,255,0,119.26561395253886,58.24985198155765,22.0,187.0,1074,1496
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0682-0001.jpeg,NORMAL,train,255,0,130.17052066298615,60.123138670827686,25.0,199.0,1670,1948
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0683-0001.jpeg,NORMAL,train,255,0,127.62370029910352,78.28784752417334,0.0,220.0,1144,1674
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0684-0001.jpeg,NORMAL,train,255,0,118.78331736352224,56.06466661585412,32.0,183.0,1801,2078
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0685-0001.jpeg,NORMAL,train,255,0,95.21410313408657,56.741145177797456,0.0,158.0,1279,1530
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0686-0001.jpeg,NORMAL,train,255,0,112.00112539883904,50.94768347122589,32.0,168.0,897,1160
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0687-0001.jpeg,NORMAL,train,255,0,127.6918806876434,49.79593071101077,60.0,189.0,1298,1554
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0688-0001.jpeg,NORMAL,train,255,0,114.06191021206651,61.49719903604699,10.0,191.0,1310,1514
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0689-0001.jpeg,NORMAL,train,255,0,117.62898902385383,55.30879662097169,41.0,184.0,1229,1454
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0691-0001.jpeg,NORMAL,train,255,0,126.1086008170157,59.68257237214647,22.10000000000582,191.0,893,1284
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0692-0001.jpeg,NORMAL,train,255,0,128.33697931835738,64.1641582192516,0.0,201.0,2012,2512
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0693-0001.jpeg,NORMAL,train,255,0,115.09062204887637,53.25120996088792,30.0,175.0,932,1118
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0694-0001.jpeg,NORMAL,train,255,0,121.84285519445093,61.609166164355976,15.0,196.0,1410,1820
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0695-0001.jpeg,NORMAL,train,255,0,118.2717272795104,57.56438586039107,30.0,184.0,1437,1828
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0696-0001.jpeg,NORMAL,train,255,0,104.50519484578429,63.05137160301119,0.0,180.0,842,1064
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0697-0001.jpeg,NORMAL,train,255,0,112.85600558216245,61.20902495839565,0.0,187.0,1353,1538
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0698-0001.jpeg,NORMAL,train,255,0,119.28187847680286,64.56556005887883,0.0,194.0,1777,1952
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0700-0001.jpeg,NORMAL,train,255,0,111.72506312503194,63.14030766434959,0.0,191.0,1865,1994
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0701-0001.jpeg,NORMAL,train,255,0,108.31749832391533,62.17111857639642,17.0,186.0,1272,1576
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0702-0001.jpeg,NORMAL,train,255,0,123.47278182729603,64.65467961819236,0.0,198.0,1484,1968
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0703-0001.jpeg,NORMAL,train,255,0,116.17425100923107,58.34144875996614,1.0,179.0,1052,1426
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0704-0001.jpeg,NORMAL,train,255,0,128.4323227941649,63.24271466279707,7.0,197.0,1248,1596
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0705-0001.jpeg,NORMAL,train,255,0,115.28305881382336,65.64706231003566,0.0,192.0,1426,1734
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0706-0001.jpeg,NORMAL,train,255,0,130.37538953185032,60.286761865030485,40.0,203.0,1160,1454
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0707-0001.jpeg,NORMAL,train,255,0,132.40700158486374,62.274350847333054,32.0,204.0,1430,1712
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0709-0001.jpeg,NORMAL,train,255,0,126.47210421423708,64.58385575455016,28.0,207.0,1272,1570
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0710-0001.jpeg,NORMAL,train,255,0,112.75968617908218,58.73735558165939,10.0,185.0,1661,1910
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0711-0001.jpeg,NORMAL,train,255,0,110.24274794950622,60.82070217942976,0.0,180.0,1306,1596
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0712-0001.jpeg,NORMAL,train,255,0,119.2944803113975,64.49385113271386,0.0,200.0,1557,1882
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0713-0001.jpeg,NORMAL,train,255,0,107.03655523483106,58.98730715760066,0.0,179.0,1329,1636
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0714-0001.jpeg,NORMAL,train,255,0,97.5653429967666,68.72796844377326,0.0,188.0,1260,1728
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0715-0001.jpeg,NORMAL,train,255,0,105.10235902899323,64.89152842402946,0.0,183.0,1105,1546
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0716-0001.jpeg,NORMAL,train,255,0,109.01096508402095,59.184501324416715,4.0,177.0,1182,1426
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0717-0001.jpeg,NORMAL,train,255,0,113.02478335744989,58.42941143792998,12.0,181.0,1109,1442
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0718-0001.jpeg,NORMAL,train,255,0,104.35481157761477,67.45964265416983,0.0,189.0,1341,1634
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0719-0001.jpeg,NORMAL,train,255,0,130.6115147071892,56.28627364478789,56.0,199.0,1452,1550
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0721-0001.jpeg,NORMAL,train,255,0,121.5970306727565,57.780115669816425,35.0,192.0,1310,1434
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0722-0001.jpeg,NORMAL,train,255,0,118.78080535692384,64.40591263937749,4.0,198.0,1403,1662
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0724-0001.jpeg,NORMAL,train,255,0,109.67546525954025,63.938887511823864,0.0,188.0,1341,1840
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0727-0001.jpeg,NORMAL,train,255,0,121.94170348139255,49.90571946790824,56.0,185.0,1190,1400
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0728-0001.jpeg,NORMAL,train,255,0,115.6908965150746,52.88254036677194,37.0,178.0,1229,1574
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0729-0001.jpeg,NORMAL,train,255,0,121.88844402248733,58.3286073620868,20.0,189.0,1194,1572
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0730-0001.jpeg,NORMAL,train,255,0,99.92203706825278,55.007673717454615,9.0,162.0,951,1310
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0732-0001.jpeg,NORMAL,train,255,0,97.05336130401234,55.635464360983676,0.0,161.0,800,1296
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0733-0001.jpeg,NORMAL,train,255,0,122.0002828829462,61.03209004541478,18.0,191.0,1194,1430
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0734-0001.jpeg,NORMAL,train,255,0,120.93806279003158,60.48791315094295,15.0,190.0,2476,2572
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0735-0001.jpeg,NORMAL,train,255,0,110.71948061211928,59.36281710404098,0.0,180.0,1051,1654
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0736-0001.jpeg,NORMAL,train,255,0,123.80060397314129,65.69343874822017,0.0,200.0,1005,1430
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0737-0001.jpeg,NORMAL,train,255,0,127.48632259594808,60.21384753435744,31.0,198.0,1121,1384
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0738-0001.jpeg,NORMAL,train,255,0,116.74225821632297,63.517869046508906,0.0,196.0,1314,1546
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0739-0001.jpeg,NORMAL,train,255,0,116.81133592536705,50.23210990157161,33.0,168.0,815,1114
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0740-0001.jpeg,NORMAL,train,255,0,99.79893422345725,59.55895487026655,0.0,174.0,1283,1840
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0741-0001.jpeg,NORMAL,train,255,0,96.05018899256223,64.7147752878666,0.0,175.0,1097,1256
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0742-0001.jpeg,NORMAL,train,255,0,97.97909986478656,55.635687421497344,0.0,165.0,1302,1670
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0746-0001.jpeg,NORMAL,train,255,0,117.94249023850705,62.86418915928738,0.0,190.0,1259,1712
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0747-0001.jpeg,NORMAL,train,255,0,113.65863149555658,52.52747793187983,40.0,178.0,1171,1604
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0748-0001.jpeg,NORMAL,train,255,0,129.86884009305624,60.028810234433635,22.0,202.0,1573,1844
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0750-0001.jpeg,NORMAL,train,255,0,96.04631697000113,58.824044146783976,0.0,169.0,978,1198
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0751-0001.jpeg,NORMAL,train,255,0,119.11315287558685,60.02112963254883,17.0,191.0,1136,1488
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0752-0001.jpeg,NORMAL,train,255,0,121.89420766993786,58.49070795502173,18.0,190.0,1144,1438
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0753-0001.jpeg,NORMAL,train,255,0,117.73094425688457,58.29451782202168,25.0,184.0,1097,1518
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0754-0001.jpeg,NORMAL,train,255,0,125.15810348538659,56.892656159565455,43.0,191.0,1460,1782
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0755-0001.jpeg,NORMAL,train,255,0,119.43403603268945,52.11003286890236,49.0,185.0,1040,1346
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0757-0001.jpeg,NORMAL,train,255,0,121.19490484960099,62.23021397397967,23.0,195.0,1086,1284
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0761-0001.jpeg,NORMAL,train,255,0,123.17264732879954,54.85202687098832,46.0,186.0,1028,1348
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0764-0001.jpeg,NORMAL,train,255,0,85.33042584250917,62.46069747253812,4.0,175.0,1480,1620
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/IM-0766-0001.jpeg,NORMAL,train,255,0,135.21159259957346,61.41391170529589,47.0,208.0,1913,2252
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0383-0001.jpeg,NORMAL,train,255,0,101.54774320016084,67.0383542951132,0.0,192.0,1480,1882
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0384-0001.jpeg,NORMAL,train,255,0,113.03114032392423,57.76081209784731,11.0,180.0,924,1268
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0385-0001.jpeg,NORMAL,train,255,0,125.70502668878865,61.10177066904127,39.0,203.0,1391,1676
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0386-0001.jpeg,NORMAL,train,255,0,134.64311090916158,59.33819647680029,53.0,207.0,1321,1636
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0388-0001.jpeg,NORMAL,train,255,0,138.02170879947903,56.481985859854,55.0,199.0,1009,1388
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0389-0001.jpeg,NORMAL,train,255,0,124.2300963801678,52.63609739905897,51.0,187.0,1136,1484
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0390-0001.jpeg,NORMAL,train,255,0,108.52947770639841,67.10101881972727,0.0,191.0,2376,2434
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0391-0001.jpeg,NORMAL,train,255,0,86.66066613817584,71.43271275225918,0.0,186.0,1582,1582
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0392-0001.jpeg,NORMAL,train,255,0,120.25412663240081,64.97419879953821,9.0,201.0,1414,1546
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0393-0001.jpeg,NORMAL,train,255,0,113.37963076962538,56.50122507252598,25.0,181.0,1106,1410
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0394-0001.jpeg,NORMAL,train,255,0,132.40919329411142,54.47579478332327,47.0,192.0,1144,1588
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0395-0001-0001.jpeg,NORMAL,train,255,0,118.63886866699458,70.14583946811555,0.0,196.0,1070,1520
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0395-0001-0002.jpeg,NORMAL,train,255,0,114.33143984133545,63.30874740836404,0.0,183.0,1148,1416
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0395-0001.jpeg,NORMAL,train,255,0,96.24448576753247,56.65303182125899,0.0,160.0,1167,1464
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0396-0001.jpeg,NORMAL,train,255,0,99.72933506399661,51.12987412706884,1.0,161.0,1653,1882
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0397-0001.jpeg,NORMAL,train,255,0,120.14956619424777,66.3426264214011,0.0,200.0,1908,2036
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0399-0001.jpeg,NORMAL,train,255,0,135.02318788045795,55.98580652397656,59.0,203.0,1399,1546
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0401-0001.jpeg,NORMAL,train,255,0,131.89331897654148,61.77854890236946,41.0,207.0,1854,1898
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0402-0001.jpeg,NORMAL,train,255,0,106.00321502402878,63.41915491609765,0.0,184.0,1252,1666
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0403-0001.jpeg,NORMAL,train,255,0,117.0622878193244,64.78910390321622,0.0,189.0,1013,1476
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0404-0001.jpeg,NORMAL,train,255,0,135.69830193660508,56.3283435406703,48.0,196.0,1256,1532
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0406-0001.jpeg,NORMAL,train,255,0,90.75053123838222,48.23796487217275,11.0,150.0,1043,1470
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0407-0001.jpeg,NORMAL,train,255,0,106.45256583272777,65.5246612911328,0.0,189.0,1368,1690
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0408-0001.jpeg,NORMAL,train,255,0,115.07599134076197,67.50847758955257,0.0,200.0,1766,1978
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0409-0001.jpeg,NORMAL,train,255,0,128.0285868456748,61.79918472674833,37.0,201.0,1310,1542
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0410-0001.jpeg,NORMAL,train,255,0,130.7853246505545,65.2254142895403,24.0,207.0,1070,1372
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0412-0001.jpeg,NORMAL,train,255,0,125.35149900256484,44.503490001233565,69.0,186.0,1210,1450
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0413-0001.jpeg,NORMAL,train,255,0,132.31190293115435,64.87102341763216,31.0,207.0,1986,2106
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0414-0001.jpeg,NORMAL,train,255,0,116.05336701070861,59.771803979545105,29.0,189.0,1754,1778
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0415-0001.jpeg,NORMAL,train,255,0,131.70166601515237,57.75957267118082,51.0,199.0,1410,1524
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0416-0001-0001.jpeg,NORMAL,train,255,0,136.53823340345957,52.658670750699116,64.0,201.0,1426,1584
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0416-0001-0002.jpeg,NORMAL,train,255,0,116.39261321777923,51.312165384769465,33.0,175.0,1272,1844
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0416-0001.jpeg,NORMAL,train,255,0,124.88612644780198,65.92284484741946,0.0,202.0,1341,1624
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0417-0001.jpeg,NORMAL,train,255,0,112.16656758180527,64.91856094889624,0.0,191.0,1514,2302
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0418-0001.jpeg,NORMAL,train,255,0,103.33372277317393,62.20929267711448,0.0,180.0,1299,1530
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0419-0001.jpeg,NORMAL,train,255,0,92.84312376945276,62.73764201361023,0.0,175.0,1071,1454
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0421-0001.jpeg,NORMAL,train,255,0,134.69439099164813,63.44484504350928,39.0,212.0,1453,1804
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0423-0001.jpeg,NORMAL,train,255,0,122.95336649742403,66.84791027570189,0.0,206.0,1534,1816
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0424-0001.jpeg,NORMAL,train,255,0,130.7217904375462,56.6251753237989,48.0,197.0,1205,1538
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0425-0001.jpeg,NORMAL,train,255,0,137.37078145199197,72.00150098134814,14.0,223.0,1606,2101
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0427-0001.jpeg,NORMAL,train,255,0,124.82710473770194,63.9973326461482,4.0,204.0,1225,1574
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0428-0001.jpeg,NORMAL,train,255,0,107.89057287461543,60.8776574346089,0.0,187.0,1221,1692
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0429-0001.jpeg,NORMAL,train,255,0,154.77995958796578,60.70028690544239,60.0,223.0,1389,1572
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0433-0001.jpeg,NORMAL,train,255,0,118.57658421939666,61.12079610859236,18.0,191.0,1255,1546
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0435-0001.jpeg,NORMAL,train,255,0,151.8349546458274,74.49326884152713,24.0,235.0,1942,2185
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0437-0001.jpeg,NORMAL,train,255,0,109.71844588329711,59.85564351784012,0.0,181.0,1074,1434
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0439-0001.jpeg,NORMAL,train,255,0,133.10900864770687,55.15609575707682,55.0,199.0,1666,1808
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0440-0001.jpeg,NORMAL,train,255,0,131.80540183983456,54.83572953822915,56.0,199.0,1295,1516
/Volumes/Yuchen_Drive/Chest_xray/train/NORMAL/NORMAL2-IM-0441-0001.jpeg,NORMAL,train,255,0,140.17207794850094,69.20074059479032,20.0,224.0,2363,2288
